price,model,energy,gear_box,kilometers,year,zip_code,cylinder,horsepower,origin,firstCirculationDate,technicalControl,firstHand,owners,externalColor,internalColor,doors,seats,length,trunkVolumeRange,ratedHorsePower,pollutionNorm,critAir,co2,picture,page,brand,brand_origin,model_ecoded,externalColor_ecoded,internalColor_ecoded,brand_ecoded,brand_origin_ecoded,energy_ecoded,gear_box_ecoded,origin_ecoded,technicalControl_ecoded,firstHand_ecoded,trunkVolumeRange_ecoded,pollutionNorm_ecoded,co2_ecoded
9180.0,OPEL ASTRA IV phase 2,Essence,Manuelle,142600.0,2014,30,1.4,100.0,France,17/06/2014,Requis,Non,4.0,noir,Autres,5.0,5.0,4.42,Grand coffre,6,EURO5,1,C,https://image-annonce.lacentrale.fr/480x369/E112290053_STANDARD_0.jpg?version=1683886056,370,OPEL,Allemagne,560.0,712.0,33.0,32.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0
33370.0,JAGUAR E-PACE,Diesel,Automatique,82044.0,2020,31,2.0,180.0,France,29/05/2020,Non requis,Oui,0.0,gris foncé,blanc,5.0,5.0,4.4,Moyen Coffre,10,EURO6,2,D,https://image-annonce.lacentrale.fr/480x369/E112290107_STANDARD_0.jpg?version=1683886277,370,JAGUAR,Royaume-Uni,337.0,682.0,186.0,16.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0
4540.0,OPEL CORSA IV phase 2,Diesel,Manuelle,188100.0,2011,57,1.3,95.0,Importé,09/11/2011,Requis,Oui,0.0,gris metal,tissu noir,3.0,5.0,4.0,Grand coffre,5,EURO4,3,B,https://image-annonce.lacentrale.fr/480x369/W102663106_STANDARD_0.jpg?version=1683887664,370,OPEL,Allemagne,566.0,688.0,227.0,32.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0
23080.0,VOLKSWAGEN T-ROC,Diesel,Manuelle,88000.0,2019,71,1.6,115.0,France,17/04/2019,Requis,Oui,0.0,blanc,anthracite,5.0,5.0,4.23,Moyen Coffre,6,EURO6,2,B,https://image-annonce.lacentrale.fr/480x369/E112290405_STANDARD_0.jpg?version=1683900530,370,VOLKSWAGEN,Allemagne,882.0,644.0,184.0,45.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0
15610.0,CITROEN C4 II phase 2,Essence,Automatique,115000.0,2016,54,1.2,131.0,France,06/01/2017,Requis,Oui,0.0,blanc,Autres,5.0,5.0,4.33,Grand coffre,7,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/E112290357_STANDARD_0.jpg?version=1683886905,370,CITROEN,France,194.0,644.0,33.0,7.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0
14080.0,RENAULT CLIO IV phase 2,Essence,Manuelle,56760.0,2020,93,0.9,90.0,France,09/09/2020,Non requis,Oui,0.0,gris,noir,5.0,5.0,4.06,Grand coffre,5,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/E112290384_STANDARD_0.jpg?version=1683902976,370,RENAULT,France,685.0,670.0,212.0,35.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0
5280.0,PEUGEOT 107 phase 2,Essence,Manuelle,99693.0,2011,95,1.0,68.0,France,16/04/2011,Requis,Non,2.0,noir,anthracite,5.0,4.0,3.45,Moyen Coffre,4,EURO4,2,B,https://image-annonce.lacentrale.fr/480x369/E112290317_STANDARD_0.jpg?version=1683896397,370,PEUGEOT,France,584.0,712.0,184.0,33.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0
24600.0,MAZDA 3 III phase 2,Essence,Manuelle,31864.0,2019,10,2.0,122.0,France,19/11/2019,Non requis,Oui,0.0,rouge nacre,tissu noir,5.0,5.0,4.47,Moyen Coffre,6,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/B102362035_STANDARD_0.jpg?version=1683887376,370,MAZDA,Japon,408.0,735.0,227.0,24.0,6.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0
8960.0,NISSAN QASHQAI phase 2,Essence,Manuelle,146414.0,2012,93,1.6,117.0,France,27/06/2012,Requis,Non,2.0,blanc verni,tissu gris,5.0,5.0,4.33,Moyen Coffre,7,EURO5,1,D,https://image-annonce.lacentrale.fr/480x369/B102362025_STANDARD_0.jpg?version=1683887376,370,NISSAN,Japon,552.0,652.0,224.0,31.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0
11750.0,AUDI A4 IV AVANT,Diesel,Automatique,178155.0,2012,1,2.0,143.0,France,24/08/2012,Requis,Non,3.0,noir,Autres,5.0,5.0,4.7,Moyen Coffre,8,EURO5,2,D,https://image-annonce.lacentrale.fr/480x369/E112290024_STANDARD_0.jpg?version=1683896909,370,AUDI,Allemagne,31.0,712.0,33.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0
15970.0,PEUGEOT 308 II,Essence,Automatique,164820.0,2016,30,1.2,130.0,France,02/02/2016,Requis,Non,2.0,blanc,noir,5.0,5.0,4.25,Grand coffre,7,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/E112290082_STANDARD_0.jpg?version=1683900529,370,PEUGEOT,France,610.0,644.0,212.0,33.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0
16220.0,LAND ROVER RANGE ROVER SPORT,Diesel,Automatique,202246.0,2009,35,2.7,190.0,France,31/01/2010,Requis,Non,0.0,noir,Autres,5.0,5.0,4.79,Moyen Coffre,13,EURO4,3,G,https://image-annonce.lacentrale.fr/480x369/E112290285_STANDARD_0.jpg?version=1683890683,370,LAND,Royaume-Uni,395.0,712.0,33.0,20.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0
7610.0,FIAT 500 II,Essence,Manuelle,105616.0,2013,29,1.2,69.0,France,10/10/2013,Requis,Non,5.0,blanc verni,tissu beige,3.0,4.0,3.55,Moyen Coffre,4,EURO5,1,B,https://image-annonce.lacentrale.fr/480x369/B102362258_STANDARD_0.jpg?version=1683900169,371,FIAT,Italie,259.0,652.0,221.0,12.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0
10280.0,AUDI TT,Essence,Manuelle,223245.0,2007,33,1.8,180.0,France,30/06/2007,Requis,Non,3.0,gris foncé verni,cuir beige,3.0,4.0,4.04,Moyen Coffre,10,EURO4,2,E,https://image-annonce.lacentrale.fr/480x369/B102362246_STANDARD_0.jpg?version=1683900215,371,AUDI,Allemagne,87.0,686.0,189.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0
6400.0,RENAULT MEGANE III,Diesel,Manuelle,230585.0,2011,60,1.9,131.0,France,11/01/2012,Requis,Non,3.0,gris,Autres,5.0,5.0,4.3,Grand coffre,7,EURO5,2,C,https://image-annonce.lacentrale.fr/480x369/E112290801_STANDARD_0.jpg?version=1683902912,371,RENAULT,France,709.0,670.0,33.0,35.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0
20030.0,MERCEDES CLASSE C III phase 2,Essence,Manuelle,99640.0,2015,44,1.6,180.0,France,30/12/2015,Requis,Oui,0.0,blanc metal,tissu noir,4.0,5.0,4.69,Grand coffre,8,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/W102663371_STANDARD_0.jpg?version=1683898942,371,MERCEDES,Allemagne,443.0,647.0,227.0,25.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0
9590.0,CITROEN C5 II,Diesel,Manuelle,162975.0,2012,91,2.0,140.0,France,04/08/2012,Requis,Non,4.0,gris foncé metal,velours noir,4.0,5.0,4.78,Grand coffre,8,EURO5,2,D,https://image-annonce.lacentrale.fr/480x369/B102362206_STANDARD_0.jpg?version=1683923891,371,CITROEN,France,203.0,683.0,232.0,7.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0
5550.0,RENAULT CLIO II CAMPUS phase 2,Essence,Manuelle,109040.0,2007,60,1.2,75.0,Importé,24/11/2007,Requis,Oui,0.0,gris metal,tissu gris/bleu,3.0,5.0,3.82,Moyen Coffre,5,EURO4,2,C,https://image-annonce.lacentrale.fr/480x369/W102663402_STANDARD_0.jpg?version=1683901358,371,RENAULT,France,672.0,688.0,225.0,35.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
22020.0,VOLKSWAGEN GOLF VII SW phase 2,Essence,Manuelle,50112.0,2018,44,1.4,125.0,France,10/08/2018,Requis,Non,0.0,bleu,noir,5.0,5.0,4.56,Grand coffre,7,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112290684_STANDARD_0.jpg?version=1683902463,371,VOLKSWAGEN,Allemagne,859.0,653.0,212.0,45.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0
9840.0,PEUGEOT 208,Essence,Manuelle,91336.0,2014,6,1.2,82.0,France,16/01/2015,Requis,Non,3.0,blanc verni,tissu noir,3.0,5.0,3.96,Grand coffre,4,EURO5,1,B,https://image-annonce.lacentrale.fr/480x369/W102663381_STANDARD_0.jpg?version=1683900169,371,PEUGEOT,France,596.0,652.0,227.0,33.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
15010.0,CITROEN C4 CACTUS,Essence,Manuelle,43379.0,2017,44,1.2,110.0,Importé,13/07/2017,Requis,Oui,0.0,vert verni,cuir/tissu noir,5.0,5.0,4.16,Petit coffre,5,EURO6,1,A,https://image-annonce.lacentrale.fr/480x369/B102362293_STANDARD_0.jpg?version=1683901320,371,CITROEN,France,191.0,744.0,204.0,7.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0
26750.0,MERCEDES CLASSE C IV,Diesel,Manuelle,97291.0,2018,91,2.1,220.0,France,26/12/2018,Requis,Non,2.0,noir metal,simili cuir noir,4.0,5.0,4.69,Grand coffre,9,EURO6,2,B,https://image-annonce.lacentrale.fr/480x369/B102362274_STANDARD_0.jpg?version=1683901164,371,MERCEDES,Allemagne,444.0,716.0,220.0,25.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
13790.0,HYUNDAI I40 SW phase 2,Diesel,Automatique,211600.0,2016,69,1.7,141.0,France,17/12/2016,Requis,Non,2.0,gris anthracite metal,cuir noir,5.0,5.0,4.78,Grand coffre,7,EURO6,2,C,https://image-annonce.lacentrale.fr/480x369/B102362156_STANDARD_1.jpg?version=1683898818,371,HYUNDAI,Corée du Sud,327.0,675.0,194.0,15.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0
10920.0,FORD C-MAX II,Diesel,Manuelle,149500.0,2016,21,1.6,115.0,France,30/01/2017,Requis,Non,2.0,bleu marine opaque (verni sans reflet),tissu noir,5.0,5.0,4.38,Moyen Coffre,6,EURO5,2,B,https://image-annonce.lacentrale.fr/480x369/B102362282_STANDARD_0.jpg?version=1683901164,371,FORD,États-Unis,274.0,660.0,227.0,13.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0
9820.0,CITROEN C3 III,Diesel,Manuelle,164718.0,2018,87,1.6,75.0,France,09/02/2018,Requis,Oui,0.0,blanc opaque (verni sans reflet),tissu gris,5.0,2.0,4.0,Grand coffre,4,EURO6,2,A,https://image-annonce.lacentrale.fr/480x369/W102663472_STANDARD_0.jpg?version=1683901320,371,CITROEN,France,185.0,649.0,224.0,7.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0
11080.0,BMW SERIE 1 F20 5 PORTES,Diesel,Manuelle,192030.0,2013,45,1.5,116.0,France,02/03/2013,Requis,Non,5.0,noir,noir,5.0,5.0,4.32,Moyen Coffre,6,EURO5,2,B,https://image-annonce.lacentrale.fr/480x369/E112290679_STANDARD_0.jpg?version=1683901288,371,BMW,Allemagne,102.0,712.0,212.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0
14240.0,FIAT 500 II phase 2,Essence,Manuelle,45600.0,2020,67,1.2,69.0,France,30/06/2020,Non requis,Oui,0.0,bordeaux metal,tissu beige,3.0,4.0,3.57,Moyen Coffre,4,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/B102361924_STANDARD_0.jpg?version=1683894583,372,FIAT,Italie,260.0,667.0,221.0,12.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0
7950.0,VOLKSWAGEN POLO V,Diesel,Manuelle,175447.0,2014,92,1.6,90.0,France,04/06/2014,Requis,Non,3.0,blanc metal,tissu noir,5.0,5.0,3.97,Grand coffre,5,EURO5,2,B,https://image-annonce.lacentrale.fr/480x369/B102362032_STANDARD_0.jpg?version=1683887667,372,VOLKSWAGEN,Allemagne,871.0,647.0,227.0,45.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
13730.0,VOLKSWAGEN TIGUAN phase 2,Diesel,Automatique,240000.0,2012,30,2.0,140.0,France,04/06/2012,Requis,Non,4.0,marron,Autres,5.0,5.0,4.43,Moyen Coffre,8,EURO5,2,D,https://image-annonce.lacentrale.fr/480x369/E112290063_STANDARD_0.jpg?version=1683895266,372,VOLKSWAGEN,Allemagne,891.0,705.0,33.0,45.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0
9600.0,TOYOTA RAV 4 III phase 2,Diesel,Manuelle,202861.0,2011,28,2.2,150.0,France,21/07/2011,Requis,Non,3.0,foncé metal,drap gris,5.0,5.0,4.36,Moyen Coffre,8,EURO4,3,D,https://image-annonce.lacentrale.fr/480x369/B102361627_STANDARD_1.jpg?version=1683894225,372,TOYOTA,Japon,827.0,669.0,207.0,44.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0
22420.0,NISSAN 350Z,Essence,Manuelle,131100.0,2005,69,3.5,280.0,Importé,15/12/2005,Requis,Non,7.0,gris clair metal,cuir noir,3.0,2.0,4.31,Moyen Coffre,20,EURO3,3,G,https://image-annonce.lacentrale.fr/480x369/B102362051_STANDARD_0.jpg?version=1683894373,372,NISSAN,Japon,535.0,680.0,194.0,31.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0
12760.0,PEUGEOT 5008 phase 2,Diesel,Manuelle,163170.0,2017,32,1.6,120.0,France,03/10/2017,Requis,Non,3.0,gris foncé metal,tissu gris,5.0,7.0,4.53,Grand coffre,6,EURO6,2,B,https://image-annonce.lacentrale.fr/480x369/B102361984_STANDARD_0.jpg?version=1683887536,372,PEUGEOT,France,624.0,683.0,224.0,33.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
14900.0,MINI COUNTRYMAN phase 2,Essence,Automatique,93420.0,2015,86,1.6,98.0,France,26/10/2015,Requis,Non,3.0,noir metal,tissu gris,5.0,5.0,4.1,Moyen Coffre,6,EURO6,1,E,https://image-annonce.lacentrale.fr/480x369/B102362044_STANDARD_0.jpg?version=1683894582,372,MINI,Royaume-Uni,506.0,716.0,224.0,29.0,8.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0
27830.0,AUDI SQ5 phase 2,Diesel,Automatique,254968.0,2015,65,3.0,313.0,France,14/05/2015,Requis,Non,6.0,blanc,Autres,5.0,5.0,4.63,Moyen Coffre,20,EURO5,2,E,https://image-annonce.lacentrale.fr/480x369/E112290369_STANDARD_0.jpg?version=1683886905,372,AUDI,Allemagne,86.0,644.0,33.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0
18080.0,LAND ROVER RANGE ROVER SPORT,Diesel,Automatique,231650.0,2012,19,3.0,245.0,Importé,15/04/2012,Requis,Non,3.0,noir metal,cuir noir,5.0,5.0,4.79,Moyen Coffre,16,EURO5,2,F,https://image-annonce.lacentrale.fr/480x369/B102362028_STANDARD_0.jpg?version=1683894225,372,LAND,Royaume-Uni,395.0,716.0,194.0,20.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0
29490.0,RENAULT MEGANE IV,Essence,Automatique,49139.0,2018,92,1.6,205.0,France,13/10/2018,Requis,Oui,0.0,bleu marine verni,cuir/alcantara noir,5.0,5.0,4.36,Grand coffre,11,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/W102663115_STANDARD_0.jpg?version=1683887536,372,RENAULT,France,716.0,661.0,198.0,35.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0
14980.0,RENAULT CLIO V,Diesel,Manuelle,118065.0,2020,77,1.5,85.0,France,26/12/2020,Non requis,Non,2.0,bleu,noir,5.0,5.0,4.05,Grand coffre,4,EURO6,2,A,https://image-annonce.lacentrale.fr/480x369/E112286206_STANDARD_0.jpg?version=1683901068,372,RENAULT,France,686.0,653.0,212.0,35.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
2750.0,NISSAN NOTE II,Diesel,Manuelle,271389.0,2010,69,1.5,90.0,France,23/03/2010,Requis,Non,4.0,noir verni,tissu noir,5.0,5.0,4.1,Grand coffre,5,EURO4,3,B,https://image-annonce.lacentrale.fr/480x369/W102663119_STANDARD_0.jpg?version=1683887376,372,NISSAN,Japon,544.0,720.0,227.0,31.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
15350.0,VOLVO C70 II CABRIOLET phase 2,Diesel,Automatique,132090.0,2013,6,2.0,150.0,Importé,16/11/2013,Requis,Oui,0.0,bleu metal,cuir noir,2.0,4.0,4.62,Petit coffre,9,EURO5,2,E,https://image-annonce.lacentrale.fr/480x369/W102663090_STANDARD_0.jpg?version=1683887536,372,VOLVO,Suède,901.0,663.0,194.0,46.0,10.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0
23160.0,MAZDA CX-3,Essence,Automatique,47460.0,2020,92,2.0,121.0,France,22/12/2020,Non requis,Non,3.0,rouge mat,cuir blanc,5.0,5.0,4.28,Petit coffre,7,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/B102362049_STANDARD_0.jpg?version=1683894582,372,MAZDA,Japon,410.0,733.0,190.0,24.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0
12370.0,RENAULT CLIO IV,Diesel,Manuelle,35251.0,2017,44,1.5,75.0,France,15/06/2017,Requis,Oui,0.0,noir,Autres,5.0,2.0,4.06,Grand coffre,4,EURO6,2,A,https://image-annonce.lacentrale.fr/480x369/E112290169_STANDARD_0.jpg?version=1683897490,372,RENAULT,France,681.0,712.0,33.0,35.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0
13180.0,AUDI A4 IV,Diesel,Manuelle,108900.0,2012,69,2.0,136.0,France,11/07/2012,Requis,Oui,0.0,gris metal,tissu noir,5.0,5.0,4.7,Grand coffre,7,EURO5,2,B,https://image-annonce.lacentrale.fr/480x369/B102361878_STANDARD_0.jpg?version=1683883800,373,AUDI,Allemagne,30.0,688.0,227.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0
6940.0,AUDI A3 II phase 2,Diesel,Manuelle,224440.0,2007,33,1.9,105.0,France,11/09/2007,Requis,Oui,0.0,foncé metal,tissu gris,3.0,5.0,4.2,Moyen Coffre,6,EURO4,3,C,https://image-annonce.lacentrale.fr/480x369/B102361913_STANDARD_0.jpg?version=1683884217,373,AUDI,Allemagne,18.0,669.0,224.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0
22020.0,VOLKSWAGEN GOLF VII SW phase 2,Essence,Manuelle,50112.0,2018,44,1.4,125.0,France,10/08/2018,Requis,Non,0.0,bleu,noir,5.0,5.0,4.56,Grand coffre,7,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112290684_STANDARD_0.jpg?version=1683902463,373,VOLKSWAGEN,Allemagne,859.0,653.0,212.0,45.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0
15010.0,CITROEN C4 CACTUS,Essence,Manuelle,43379.0,2017,44,1.2,110.0,Importé,13/07/2017,Requis,Oui,0.0,vert verni,cuir/tissu noir,5.0,5.0,4.16,Petit coffre,5,EURO6,1,A,https://image-annonce.lacentrale.fr/480x369/B102362293_STANDARD_0.jpg?version=1683901320,373,CITROEN,France,191.0,744.0,204.0,7.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0
23930.0,BMW SERIE 4 F36 GRAN COUPE,Diesel,Automatique,96900.0,2016,63,2.0,418.0,France,03/05/2016,Requis,Non,0.0,noir,Autres,4.0,5.0,4.64,Grand coffre,10,EURO5,2,B,https://image-annonce.lacentrale.fr/480x369/E112290766_STANDARD_0.jpg?version=1683903562,373,BMW,Allemagne,131.0,712.0,33.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
33870.0,MERCEDES CLASSE A IV,Diesel,Automatique,59160.0,2020,29,1.5,180.0,France,17/03/2020,Non requis,Oui,0.0,blanc metal,cuir/alcantara noir,5.0,5.0,4.42,Moyen Coffre,6,EURO6,2,A,https://image-annonce.lacentrale.fr/480x369/B102361800_STANDARD_0.jpg?version=1683894373,373,MERCEDES,Allemagne,432.0,647.0,198.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
10680.0,BMW SERIE 1 E82 COUPE,Diesel,Manuelle,215250.0,2009,59,2.0,204.0,France,15/11/2009,Requis,Non,2.0,gris verni,cuir beige,2.0,4.0,4.36,Moyen Coffre,11,EURO4,3,C,https://image-annonce.lacentrale.fr/480x369/B102362290_STANDARD_0.jpg?version=1683901166,373,BMW,Allemagne,99.0,698.0,189.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0
18280.0,PEUGEOT 308 II phase 2,Essence,Automatique,73140.0,2020,84,1.2,130.0,France,19/10/2020,Non requis,Non,3.0,noir verni,cuir/alcantara noir,5.0,5.0,4.25,Grand coffre,7,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/B102361874_STANDARD_0.jpg?version=1683879011,373,PEUGEOT,France,614.0,720.0,198.0,33.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
9820.0,CITROEN C3 III,Diesel,Manuelle,164718.0,2018,87,1.6,75.0,France,09/02/2018,Requis,Oui,0.0,blanc opaque (verni sans reflet),tissu gris,5.0,2.0,4.0,Grand coffre,4,EURO6,2,A,https://image-annonce.lacentrale.fr/480x369/W102663472_STANDARD_0.jpg?version=1683901320,373,CITROEN,France,185.0,649.0,224.0,7.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0
15440.0,RENAULT MEGANE IV,Diesel,Manuelle,138880.0,2019,13,1.5,115.0,France,17/09/2019,Non requis,Oui,0.0,noir metal,tissu noir,5.0,5.0,4.36,Moyen Coffre,6,EURO6,2,B,https://image-annonce.lacentrale.fr/480x369/W102662894_STANDARD_0.jpg?version=1683883545,373,RENAULT,France,716.0,716.0,227.0,35.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0
18080.0,MERCEDES CLASSE A III,Essence,Automatique,136960.0,2014,83,1.6,200.0,Importé,14/03/2014,Requis,Non,2.0,noir metal,cuir noir,5.0,5.0,4.29,Moyen Coffre,8,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/B102362295_STANDARD_0.jpg?version=1683902022,373,MERCEDES,Allemagne,430.0,716.0,194.0,25.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0
12380.0,SEAT IBIZA IV phase 2,Diesel,Manuelle,135160.0,2016,88,1.4,90.0,France,25/02/2016,Requis,Non,2.0,gris,Autres,5.0,5.0,4.04,Grand coffre,5,EURO6,2,A,https://image-annonce.lacentrale.fr/480x369/E112290923_STANDARD_0.jpg?version=1683902912,373,SEAT,Espagne,749.0,670.0,33.0,37.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
9660.0,TOYOTA AYGO II,Essence,Manuelle,2625.0,2019,75,1.0,69.0,France,21/08/2019,Non requis,Oui,0.0,blanc mat,alcantara gris/bleu,3.0,4.0,3.46,Moyen Coffre,4,EURO6,1,A,https://image-annonce.lacentrale.fr/480x369/B102361852_STANDARD_0.jpg?version=1683878851,374,TOYOTA,Japon,811.0,646.0,181.0,44.0,6.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0
17540.0,FIAT 500 X,Essence,Manuelle,85305.0,2017,6,1.4,140.0,France,01/08/2017,Requis,Oui,0.0,gris foncé metal,cuir/tissu noir,5.0,5.0,4.27,Petit coffre,8,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/B102361910_STANDARD_0.jpg?version=1683883794,374,FIAT,Italie,263.0,683.0,204.0,12.0,5.0,2.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0
9790.0,PEUGEOT 208,Diesel,Manuelle,187984.0,2013,92,1.4,68.0,France,03/01/2014,Requis,Non,2.0,violet metal,tissu noir,5.0,5.0,3.96,Grand coffre,4,EURO5,2,A,https://image-annonce.lacentrale.fr/480x369/W102662885_STANDARD_0.jpg?version=1683884217,374,PEUGEOT,France,596.0,746.0,227.0,33.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
15630.0,FIAT 500 X,Diesel,Automatique,136951.0,2018,6,1.6,120.0,France,06/12/2018,Requis,Oui,0.0,rouge verni,tissu gris,5.0,5.0,4.25,Petit coffre,6,EURO6,2,B,https://image-annonce.lacentrale.fr/480x369/W102662816_STANDARD_0.jpg?version=1683879279,374,FIAT,Italie,263.0,737.0,224.0,12.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0
12320.0,DS 3 phase 2,Essence,Manuelle,94080.0,2018,14,1.2,82.0,France,06/11/2018,Requis,Oui,0.0,gris clair metal,tissu noir,3.0,5.0,3.95,Grand coffre,4,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/B102361859_STANDARD_0.jpg?version=1683884118,374,DS,France,241.0,680.0,227.0,10.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0
59500.0,PORSCHE BOXSTER II TYPE 987 phase 2,Essence,Automatique,59272.0,2011,6,3.4,310.0,France,19/03/2011,Requis,Non,2.0,blanc metal,cuir marron,2.0,2.0,4.34,Moyen Coffre,21,EURO5,1,F,https://image-annonce.lacentrale.fr/480x369/B102361892_STANDARD_0.jpg?version=1683880971,374,PORSCHE,Allemagne,651.0,647.0,193.0,34.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0
9010.0,CITROEN C4 II phase 2,Diesel,Manuelle,142040.0,2016,38,1.6,92.0,France,25/11/2016,Requis,Non,2.0,gris clair metal,tissu noir,5.0,5.0,4.33,Grand coffre,5,EURO5,2,B,https://image-annonce.lacentrale.fr/480x369/B102361391_STANDARD_1.jpg?version=1683883546,374,CITROEN,France,194.0,680.0,227.0,7.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
3660.0,RENAULT SCENIC II phase 2,Diesel,Manuelle,230580.0,2008,89,1.5,105.0,France,11/01/2009,Requis,Non,3.0,gris metal,drap noir,5.0,5.0,4.26,Moyen Coffre,6,EURO4,3,C,https://image-annonce.lacentrale.fr/480x369/B102361890_STANDARD_0.jpg?version=1683884761,374,RENAULT,France,723.0,688.0,208.0,35.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0
12000.0,PEUGEOT 308 II SW phase 2,Diesel,Manuelle,190636.0,2018,33,1.6,100.0,France,02/12/2018,Requis,Non,2.0,gris foncé metal,tissu noir,5.0,5.0,4.59,Grand coffre,5,EURO6,2,A,https://image-annonce.lacentrale.fr/480x369/B102361846_STANDARD_1.jpg?version=1683879874,374,PEUGEOT,France,613.0,683.0,227.0,33.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
