model,annee,mise_en_circulation,kilometrage,energie,boite,nb_portes,nb_places,premiere_main,puissance,departement
231.0,2022,2022,12,2.0,2.0,5,5,0.0,120.0,78
386.0,2020,2020,32480,2.0,1.0,5,5,0.0,354.0,75
456.0,2020,2020,38724,2.0,1.0,5,5,1.0,131.0,78
394.0,2018,2019,46036,0.0,2.0,5,2,1.0,75.0,38
60.0,2012,2012,129209,2.0,2.0,2,2,0.0,160.0,28
284.0,2015,2016,86538,0.0,1.0,5,5,0.0,170.0,16
446.0,2022,2022,1,2.0,2.0,5,4,0.0,72.0,94
354.0,2019,2019,52814,2.0,1.0,5,5,1.0,130.0,68
87.0,2017,2017,75924,2.0,1.0,5,5,0.0,326.0,51
157.0,2020,2021,56090,2.0,1.0,3,5,0.0,110.0,95
221.0,2020,2020,58824,0.0,2.0,5,5,0.0,120.0,94
456.0,2018,2018,104839,0.0,2.0,5,5,1.0,115.0,57
308.0,2018,2018,89345,0.0,2.0,5,5,0.0,116.0,62
386.0,2020,2020,36912,2.0,1.0,5,5,0.0,354.0,67
102.0,2008,2008,109365,0.0,2.0,5,3,0.0,150.0,95
126.0,2019,2019,62283,2.0,2.0,5,5,1.0,83.0,47
24.0,2013,2013,76572,0.0,2.0,4,5,1.0,143.0,55
372.0,2013,2013,72433,2.0,1.0,2,4,0.0,400.0,61
67.0,2015,2015,135641,0.0,1.0,5,5,0.0,184.0,95
119.0,2019,2019,22959,0.0,2.0,4,2,0.0,100.0,61
343.0,2022,2022,2081,2.0,2.0,5,5,1.0,130.0,68
319.0,2019,2019,51175,2.0,1.0,5,5,0.0,115.0,31
456.0,2018,2018,103037,0.0,1.0,5,5,1.0,110.0,24
411.0,2022,2022,25,0.0,2.0,5,5,1.0,115.0,71
475.0,2017,2017,48406,0.0,2.0,5,5,1.0,116.0,35
393.0,2022,2022,112,2.0,2.0,5,5,0.0,91.0,29
100.0,2020,2021,18124,0.0,2.0,5,5,1.0,116.0,31
80.0,2015,2015,106811,0.0,1.0,4,5,0.0,143.0,94
315.0,2022,2022,12,2.0,2.0,5,5,1.0,92.0,54
391.0,2022,2022,8400,2.0,1.0,5,5,1.0,140.0,31
126.0,2019,2019,70760,0.0,2.0,5,5,1.0,75.0,13
13.0,2018,2018,89700,2.0,2.0,3,4,1.0,95.0,33
484.0,2018,2018,54411,0.0,2.0,5,5,1.0,120.0,95
341.0,2013,2013,100541,2.0,2.0,5,5,0.0,73.0,33
459.0,2013,2013,169829,0.0,1.0,2,4,1.0,140.0,55
472.0,2019,2019,67275,2.0,2.0,5,5,1.0,150.0,69
350.0,2019,2019,79211,2.0,1.0,5,5,1.0,130.0,78
354.0,2022,2022,11074,2.0,2.0,5,5,0.0,130.0,33
266.0,2022,2022,9450,2.0,1.0,5,5,1.0,163.0,38
467.0,2018,2018,80757,2.0,2.0,5,5,0.0,90.0,13
40.0,2019,2019,61407,0.0,1.0,5,5,1.0,163.0,78
341.0,2020,2020,15019,2.0,2.0,5,5,0.0,82.0,82
88.0,2018,2018,7714,2.0,1.0,3,2,0.0,501.0,74
265.0,2019,2019,49324,2.0,1.0,5,5,0.0,163.0,74
126.0,2019,2019,31240,2.0,2.0,5,5,1.0,83.0,47
15.0,2021,2021,17233,2.0,1.0,5,5,1.0,110.0,31
204.0,2020,2020,60346,0.0,1.0,5,5,1.0,116.0,95
475.0,2020,2020,76773,0.0,1.0,5,5,1.0,150.0,78
300.0,2018,2018,45580,2.0,2.0,5,5,0.0,192.0,31
256.0,2020,2020,17118,2.0,2.0,2,2,1.0,184.0,71
360.0,2022,2022,3383,0.0,2.0,5,7,1.0,130.0,17
42.0,2017,2017,45563,0.0,1.0,5,7,1.0,218.0,51
472.0,2020,2020,14969,2.0,2.0,5,5,0.0,115.0,31
168.0,2021,2021,39304,2.0,1.0,5,5,0.0,150.0,34
354.0,2021,2021,26115,2.0,2.0,5,5,0.0,110.0,33
237.0,2015,2015,92954,0.0,1.0,5,5,0.0,190.0,77
339.0,2019,2019,18864,2.0,2.0,5,4,0.0,69.0,27
339.0,2022,2022,4338,2.0,2.0,5,4,1.0,72.0,68
137.0,2020,2020,105388,0.0,1.0,5,5,1.0,177.0,78
299.0,2013,2014,144780,0.0,2.0,5,5,0.0,143.0,24
443.0,2021,2022,55671,1.0,1.0,4,5,0.0,490.0,78
323.0,2019,2019,35644,2.0,0.0,5,3,0.0,109.28571428571428,26
467.0,2019,2019,89835,0.0,2.0,5,2,1.0,80.0,76
194.0,2018,2018,39114,2.0,2.0,2,4,0.0,421.0,67
339.0,2020,2020,34240,2.0,2.0,5,4,1.0,72.0,24
392.0,2021,2022,11420,2.0,2.0,5,5,1.0,90.0,24
354.0,2019,2019,81215,0.0,2.0,5,5,0.0,130.0,47
159.0,2020,2020,14934,2.0,1.0,5,5,1.0,155.0,11
29.0,2021,2021,11294,0.0,1.0,2,4,1.0,163.0,30
392.0,2017,2017,66768,2.0,2.0,5,5,1.0,90.0,31
141.0,2021,2021,53140,0.0,2.0,5,7,1.0,131.0,35
137.0,2021,2021,31346,2.0,2.0,5,5,0.0,131.0,82
320.0,2019,2020,39309,0.0,2.0,5,7,1.0,130.0,84
404.0,2018,2018,79806,0.0,2.0,4,2,1.0,75.0,36
113.0,2019,2019,16506,2.0,1.0,2,3,0.0,453.0,67
184.0,2013,2013,91770,0.0,2.0,3,5,1.0,71.0,27
138.0,2015,2015,70680,0.0,1.0,5,5,0.0,181.0,47
78.0,2011,2012,47520,2.0,1.0,2,4,0.0,420.0,74
21.0,2019,2019,65868,0.0,1.0,2,4,1.0,150.0,57
209.0,2020,2020,30878,2.0,1.0,5,5,0.0,177.0,34
262.0,2020,2020,54848,0.0,1.0,5,5,0.0,136.0,38
350.0,2019,2019,70901,0.0,2.0,5,5,1.0,131.0,24
351.0,2019,2020,55970,0.0,1.0,5,5,1.0,120.0,11
109.0,2018,2019,47824,2.0,1.0,5,5,1.0,575.0,66
366.0,2019,2019,63698,0.0,2.0,4,3,1.0,100.0,35
343.0,2021,2021,36747,2.0,2.0,5,5,0.0,100.0,24
91.0,2005,2005,165088,2.0,2.0,4,5,1.0,170.0,95
103.0,2017,2017,118437,0.0,2.0,5,5,1.0,150.0,59
195.0,2021,2021,9918,2.0,2.0,5,5,0.0,125.0,11
126.0,2020,2020,33672,2.0,2.0,5,5,0.0,110.0,47
69.0,2021,2021,28860,0.0,1.0,5,5,0.0,150.0,31
67.0,2019,2019,109191,0.0,1.0,5,5,0.0,150.0,95
419.0,2019,2019,48145,2.0,1.0,5,4,0.0,70.0,66
465.0,2017,2017,63656,0.0,1.0,5,5,1.0,150.0,57
360.0,2019,2019,40425,0.0,1.0,5,7,1.0,131.0,78
343.0,2021,2021,12,2.0,2.0,5,5,0.0,100.0,31
126.0,2019,2019,142670,0.0,2.0,5,5,1.0,102.0,69
327.0,2020,2020,40226,2.0,2.0,5,5,1.0,100.0,68
394.0,2022,2022,12,2.0,2.0,5,5,0.0,90.0,78
8.0,2018,2018,79659,0.0,1.0,5,5,1.0,210.0,24
304.0,2013,2013,104892,2.0,2.0,2,2,0.0,184.0,33
250.0,2020,2020,20828,2.0,2.0,5,5,1.0,180.0,87
456.0,2018,2018,72800,0.0,1.0,5,5,0.0,150.0,25
127.0,2019,2019,56721,2.0,2.0,5,5,1.0,110.0,13
126.0,2020,2020,42828,2.0,2.0,5,5,0.0,110.0,69
126.0,2022,2022,5601,2.0,2.0,5,5,0.0,83.0,30
160.0,2019,2020,56738,2.0,2.0,5,5,1.0,65.5,47
184.0,2018,2018,82261,2.0,2.0,5,5,1.0,82.0,68
15.0,2021,2021,12072,2.0,1.0,5,5,1.0,110.0,31
243.0,2006,2006,90555,2.0,1.0,2,4,0.0,390.0,69
394.0,2021,2021,18144,2.0,2.0,5,5,0.0,90.0,29
320.0,2017,2017,78779,0.0,1.0,5,5,1.0,130.0,57
413.0,2019,2019,116555,0.0,1.0,5,5,1.0,110.0,35
180.0,2018,2018,57719,0.0,2.0,5,5,0.0,120.0,34
329.0,2021,2021,37935,0.0,2.0,5,5,1.0,102.0,27
207.0,2022,2022,288,1.0,1.0,5,5,1.0,136.0,39
351.0,2019,2019,40408,2.0,2.0,5,5,1.0,130.0,33
362.0,2020,2020,19982,2.0,1.0,5,5,0.0,180.0,72
284.0,2016,2016,85371,0.0,2.0,5,5,0.0,109.0,82
373.0,2018,2018,52303,2.0,1.0,2,4,0.0,450.0,69
350.0,2019,2019,61246,2.0,2.0,5,5,0.0,130.0,81
295.0,2022,2022,11,0.0,2.0,2,3,1.0,163.0,69
354.0,2019,2019,69076,2.0,2.0,5,5,0.0,130.0,33
256.0,2016,2016,51027,2.0,2.0,2,2,1.0,131.0,71
287.0,2020,2020,74950,0.0,1.0,5,5,1.0,204.0,24
300.0,2018,2018,84091,0.0,1.0,5,5,1.0,150.0,69
368.0,2022,2022,12,0.0,2.0,5,5,1.0,100.0,17
179.0,2020,2020,84824,0.0,2.0,5,5,1.0,120.0,78
98.0,2008,2008,242500,0.0,1.0,4,5,0.0,231.0,28
169.0,2017,2017,41513,2.0,2.0,3,4,0.0,69.0,66
325.0,2021,2021,34174,2.0,1.0,5,5,0.0,146.0,82
472.0,2019,2019,79363,2.0,1.0,5,5,1.0,190.0,94
156.0,2022,2022,23,2.0,1.0,4,3,1.0,401.0,67
82.0,2021,2021,9317,0.0,1.0,3,3,0.0,150.57142857142858,14
394.0,2017,2017,76373,0.0,2.0,5,5,0.0,90.0,66
125.0,2015,2015,122902,2.0,2.0,5,5,0.0,69.44444444444444,80
475.0,2018,2018,61949,0.0,2.0,5,5,1.0,116.0,35
134.0,2018,2018,101574,0.0,2.0,5,5,1.0,100.0,33
85.0,2019,2020,82960,0.0,1.0,2,4,0.0,190.0,66
446.0,2022,2022,162,2.0,2.0,5,4,0.0,72.0,81
8.0,2022,2022,6379,0.0,1.0,5,5,0.0,210.0,82
256.0,2019,2019,15196,2.0,2.0,2,3,1.0,160.0,71
284.0,2019,2019,145007,0.0,1.0,5,5,1.0,170.0,38
88.0,2018,2018,72334,2.0,1.0,2,4,0.0,450.0,66
351.0,2022,2022,1,0.0,1.0,5,5,1.0,130.0,42
134.0,2018,2018,31511,0.0,2.0,5,5,1.0,99.0,35
354.0,2019,2019,103700,0.0,2.0,5,5,0.0,130.0,33
168.0,2022,2022,1770,2.0,2.0,5,5,1.0,120.0,38
124.0,2021,2021,31000,2.0,2.0,5,4,1.0,72.0,33
259.0,2020,2020,69600,2.0,1.0,4,5,1.0,306.0,61
392.0,2019,2019,57626,2.0,2.0,5,5,1.0,120.0,13
157.0,2017,2017,58871,0.0,2.0,3,5,1.0,120.0,84
411.0,2020,2020,38796,0.0,2.0,5,5,1.0,115.0,31
239.0,2014,2014,134827,0.0,2.0,3,4,0.0,150.0,66
424.0,2022,2022,13,0.0,1.0,5,5,0.0,150.0,78
256.0,2017,2017,27038,2.0,2.0,2,3,1.0,160.0,71
354.0,2019,2019,146581,0.0,1.0,5,5,1.0,150.0,78
254.0,2017,2017,44744,2.0,2.0,2,2,1.0,131.0,71
415.0,2017,2017,97265,0.0,1.0,5,5,0.0,161.0,72
319.0,2020,2020,43780,0.0,2.0,5,5,0.0,115.0,51
299.0,2014,2014,183424,0.0,2.0,5,5,0.0,143.0,95
456.0,2009,2009,168392,2.0,2.0,5,5,0.0,122.0,28
401.0,2017,2017,124814,0.0,2.0,5,7,1.0,131.0,24
168.0,2022,2022,12,2.0,2.0,5,5,1.0,120.0,34
142.0,2018,2019,132128,0.0,2.0,4,3,1.0,110.0,36
159.0,2021,2021,5400,1.0,1.0,5,5,0.0,136.0,33
266.0,2019,2019,16201,2.0,1.0,5,5,1.0,156.0,35
42.0,2018,2019,90428,0.0,1.0,5,7,1.0,272.0,24
156.0,2022,2022,22,2.0,1.0,4,3,1.0,390.0,67
40.0,2019,2019,127240,0.0,1.0,5,5,0.0,190.0,67
174.0,2022,2022,1240,1.0,1.0,4,3,1.0,122.0,38
123.0,2018,2018,36246,1.0,1.0,5,4,0.0,67.0,33
472.0,2022,2022,22,0.0,1.0,5,5,0.0,150.0,17
67.0,2019,2019,57768,2.0,2.0,5,5,0.0,109.0,59
247.0,2012,2012,117122,0.0,2.0,5,5,0.0,163.0,28
308.0,2019,2019,74121,2.0,2.0,5,5,0.0,136.0,17
329.0,2020,2020,26361,2.0,2.0,5,5,1.0,110.0,26
393.0,2022,2022,12,2.0,1.0,5,5,0.0,140.0,69
127.0,2020,2020,56936,2.0,1.0,5,5,0.0,110.0,24
393.0,2022,2022,1,2.0,2.0,5,5,1.0,140.0,42
211.0,2022,2022,4859,0.0,1.0,5,5,0.0,136.0,39
265.0,2021,2021,7466,2.0,1.0,5,5,0.0,224.0,94
283.0,2018,2018,49184,0.0,1.0,2,4,0.0,194.0,94
408.0,2018,2019,77701,0.0,2.0,5,5,0.0,90.0,66
176.0,2012,2012,67909,2.0,2.0,5,4,0.0,69.0,66
329.0,2022,2022,4270,0.0,2.0,5,5,1.0,102.0,26
278.0,2015,2015,87264,0.0,1.0,4,5,0.0,170.0,94
8.0,2018,2019,96570,0.0,1.0,5,5,0.0,210.0,47
226.0,2019,2019,19225,2.0,1.0,5,5,0.0,82.0,94
475.0,2019,2019,97127,0.0,2.0,5,5,1.0,150.0,35
126.0,2021,2021,10464,2.0,1.0,5,5,1.0,110.0,66
49.0,2020,2021,69818,2.0,1.0,5,5,1.0,450.0,31
393.0,2022,2022,11,2.0,1.0,5,5,0.0,140.0,38
413.0,2011,2012,155012,0.0,2.0,5,5,0.0,86.0,59
49.0,2020,2020,51751,2.0,1.0,5,5,1.0,450.0,31
11.0,2016,2016,58494,2.0,1.0,3,2,0.0,437.0,59
69.0,2022,2022,8750,2.0,1.0,5,5,0.0,136.0,34
105.0,2016,2016,105710,0.0,1.0,5,5,0.0,190.0,66
394.0,2022,2022,11,2.0,2.0,5,5,1.0,90.0,78
350.0,2019,2019,89939,0.0,2.0,5,5,1.0,150.0,35
379.0,2017,2017,36180,2.0,1.0,2,2,0.0,330.0,31
8.0,2019,2019,48826,0.0,1.0,5,5,1.0,180.0,95
184.0,2020,2020,28581,2.0,2.0,5,5,1.0,86.0,69
44.0,2015,2015,143220,2.0,1.0,5,5,1.0,310.0,25
308.0,2019,2019,26406,2.0,1.0,5,5,0.0,136.0,92
1.0,2020,2020,30209,2.0,2.0,3,4,0.0,165.0,11
52.0,2013,2013,160000,2.0,1.0,2,4,1.0,333.0,74
148.0,2021,2021,5916,0.0,2.0,5,5,0.0,115.0,33
364.0,2021,2021,20927,1.0,1.0,5,5,0.0,136.0,82
351.0,2020,2020,72019,2.0,2.0,5,5,1.0,110.0,11
159.0,2021,2021,27353,0.0,1.0,5,5,1.0,130.0,13
305.0,2016,2016,110620,0.0,2.0,3,4,0.0,95.0,61
456.0,2019,2019,41457,2.0,1.0,5,5,1.0,150.0,78
372.0,2012,2012,117920,2.0,1.0,2,3,0.0,385.0,77
306.0,2018,2018,53150,2.0,1.0,5,5,0.0,192.0,63
413.0,2017,2017,133064,0.0,1.0,5,5,1.0,110.0,78
475.0,2020,2020,21048,0.0,1.0,5,5,1.0,150.0,78
169.0,2021,2021,12,2.0,2.0,3,4,0.0,70.0,81
473.0,2022,2022,6720,2.0,1.0,5,5,1.0,110.0,69
306.0,2017,2017,60206,2.0,2.0,5,4,1.0,102.0,57
38.0,2022,2022,23462,2.0,1.0,5,5,1.0,150.0,31
472.0,2022,2022,13358,2.0,1.0,5,5,1.0,150.0,76
343.0,2022,2022,11635,0.0,1.0,5,5,1.0,130.0,33
423.0,2019,2019,75860,0.0,2.0,5,5,0.0,80.0,82
33.0,2014,2014,176120,0.0,2.0,4,5,0.0,177.0,95
299.0,2018,2019,46740,2.0,2.0,5,5,0.0,122.0,24
195.0,2022,2022,12,2.0,1.0,5,5,0.0,125.0,33
271.0,2019,2019,23705,2.0,2.0,2,4,1.0,184.0,69
394.0,2019,2019,21434,0.0,2.0,5,2,1.0,75.0,24
413.0,2020,2020,88640,0.0,1.0,5,5,0.0,120.0,94
342.0,2020,2020,68701,0.0,2.0,5,5,1.0,102.0,24
350.0,2020,2020,20050,2.0,2.0,5,5,0.0,130.0,69
358.0,2019,2019,159472,0.0,2.0,4,5,1.0,150.0,95
481.0,2014,2015,120032,2.0,2.0,5,4,0.0,60.0,71
393.0,2022,2022,11,2.0,2.0,5,5,0.0,90.0,78
153.0,2018,2018,91445,2.0,2.0,5,5,0.0,75.0,69
329.0,2020,2020,34926,0.0,2.0,5,5,1.0,102.0,27
422.0,2020,2020,41573,2.0,1.0,5,5,0.0,128.1,94
82.0,2021,2021,17147,0.0,1.0,4,5,0.0,190.0,94
126.0,2020,2021,20670,2.0,2.0,5,5,1.0,83.0,24
22.0,2018,2018,29574,0.0,1.0,5,5,0.0,150.0,92
7.0,2008,2009,80223,2.0,2.0,2,2,1.0,185.0,6
93.0,2020,2020,67410,0.0,1.0,4,5,0.0,265.0,29
38.0,2011,2011,163590,0.0,1.0,5,5,0.0,239.0,95
265.0,2021,2021,18136,2.0,1.0,5,5,1.0,136.0,94
375.0,2019,2019,51186,2.0,1.0,2,4,0.0,450.0,27
38.0,2015,2015,93447,0.0,2.0,5,5,1.0,140.0,55
162.0,1994,1994,69440,2.0,2.0,2,2,0.0,295.0,71
75.0,2018,2018,105694,0.0,2.0,5,3,1.0,116.0,57
253.0,2007,2007,105818,2.0,2.0,2,2,0.0,160.0,71
339.0,2019,2019,21891,2.0,2.0,5,4,1.0,72.0,33
51.0,2017,2017,85212,2.0,1.0,5,5,0.0,560.0,69
126.0,2020,2020,49047,2.0,2.0,5,5,0.0,82.0,30
169.0,2020,2020,50277,2.0,1.0,3,4,0.0,69.0,69
157.0,2017,2017,63469,2.0,2.0,3,5,0.0,131.0,24
75.0,2017,2017,107000,0.0,2.0,5,7,1.0,136.0,59
475.0,2022,2022,3454,2.0,1.0,5,5,1.0,150.0,95
28.0,2018,2018,68892,0.0,1.0,2,4,1.0,190.0,78
350.0,2022,2022,12442,0.0,1.0,5,5,1.0,130.0,13
349.0,2010,2010,100182,2.0,2.0,5,5,1.0,150.0,95
46.0,2019,2019,35521,2.0,1.0,5,5,0.0,400.0,1
126.0,2021,2021,11435,2.0,2.0,5,5,0.0,82.0,30
284.0,2018,2019,87397,0.0,1.0,5,5,1.0,170.0,24
350.0,2020,2020,83510,0.0,2.0,5,5,1.0,131.0,35
95.0,2017,2017,110798,0.0,1.0,4,5,0.0,313.0,13
327.0,2021,2021,35121,2.0,2.0,5,5,0.0,101.0,82
64.0,2018,2018,54600,1.0,1.0,5,4,0.0,170.0,76
299.0,2012,2012,96768,2.0,2.0,5,5,0.0,184.0,95
125.0,2013,2013,68428,0.0,2.0,5,5,0.0,93.0,24
169.0,2022,2022,12,2.0,2.0,3,4,1.0,70.0,30
66.0,2011,2011,116459,0.0,2.0,2,4,0.0,177.0,95
118.0,2006,2006,149506,0.0,1.0,5,7,0.0,150.0,95
342.0,2019,2019,54674,0.0,2.0,5,5,0.0,120.0,24
170.0,2022,2022,1890,1.0,1.0,3,4,1.0,118.0,38
231.0,2022,2022,12,2.0,2.0,5,5,0.0,120.0,78
25.0,2010,2010,105046,0.0,2.0,5,5,0.0,143.0,95
40.0,2022,2022,8960,0.0,1.0,5,5,1.0,204.0,1
343.0,2022,2022,1,0.0,2.0,5,5,1.0,110.0,42
372.0,2020,2020,9523,2.0,1.0,2,4,1.0,450.0,27
126.0,2022,2023,1,2.0,2.0,5,5,1.0,110.0,13
22.0,2017,2017,61363,0.0,1.0,5,5,0.0,150.0,94
422.0,2020,2020,22723,0.0,1.0,5,5,1.0,115.0,55
